"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","dual_distance","dual_intensity","dual_return_matching"
5.102091789245605,21.73581504821777,0.3897122442722321,5.102092008936413,21.73581563930045,0.3897122357445408,5.0,1.0,1321.0,22.33,61648500.0,61648500.0,1.0,-1.0,-1.0,539.0
5.231382846832275,21.92509460449219,-0.3934470415115356,5.231382636283015,21.92509455238619,-0.3934470507221195,34.0,14.0,1342.0,22.544,61648530.0,61648530.0,-1.0,-1.0,1.0,552.0
5.863185405731201,24.05175399780273,3.039665222167969,5.863185539136898,24.05175367887373,3.039665163211188,11.0,7.0,1370.0,24.942,61648569.0,61648569.0,7.0,0.0,0.0,-1.0
6.563214778900146,26.68041610717773,-0.4795921146869659,6.563214693135579,26.68041611897592,-0.4795921288965509,8.0,14.0,1382.0,27.48,61648585.0,61648585.0,-1.0,-1.0,-1.0,567.0
2.957234382629395,11.86964416503906,-3.277684450149536,2.957234279218556,11.86964390686857,-3.277684387178323,7.0,0.0,1399.0,12.664,61648608.0,61648608.0,-15.0,0.0,0.0,-1.0
3.309441328048706,13.25373363494873,-3.15381383895874,3.309441399643543,13.25373367211733,-3.153813781900987,3.0,2.0,1402.0,14.02,61648613.0,61648613.0,-13.0,0.0,0.0,-1.0
5.365724086761475,21.45691680908203,1.159136772155762,5.365724133615967,21.45691754414344,1.15913675886872,14.0,3.0,1404.0,22.148,61648615.0,61648615.0,3.0,0.0,0.0,-1.0
3.747386693954468,14.96317672729492,-2.998372554779053,3.747386744344757,14.96317648828765,-2.998372553347025,5.0,4.0,1406.0,15.714,61648618.0,61648618.0,-11.0,0.0,0.0,-1.0
5.217570304870605,20.81814575195312,1.877683281898499,5.217570268236739,20.81814597506736,1.877683321755548,4.0,5.0,1407.0,21.544,61648620.0,61648620.0,5.0,0.0,0.0,-1.0
4.304990291595459,17.15155410766602,-2.800802707672119,4.304990168200811,17.1515532853377,-2.800802662080293,10.0,6.0,1409.0,17.904,61648622.0,61648622.0,-9.0,0.0,0.0,-1.0
6.234041690826416,24.80043983459473,3.139841794967651,6.234041693804507,24.800439791668,3.13984176349022,18.0,7.0,1411.0,25.764,61648624.0,61648624.0,7.0,1.0,1.0,605.0
4.50419807434082,17.90550994873047,-2.267013549804688,4.504198123502122,17.90550901083437,-2.267013526022553,4.0,8.0,1412.0,18.602,61648627.0,61648627.0,-7.0,0.0,0.0,-1.0
5.444341659545898,21.61096572875977,3.529787302017212,5.444341432628248,21.61096583217392,3.529787269167769,28.0,9.0,1414.0,22.564,61648629.0,61648629.0,9.0,0.0,0.0,-1.0
5.452172756195068,21.62611770629883,-1.951242804527283,5.452172988349893,21.62611859217828,-1.951242768634571,7.0,10.0,1415.0,22.388,61648631.0,61648631.0,-5.0,0.0,0.0,-1.0
5.498592376708984,21.77816963195801,4.366091251373291,5.498592444986831,21.77816913171422,4.366091432206098,45.0,11.0,1417.0,22.882,61648634.0,61648634.0,11.0,0.0,0.0,-1.0
5.555052280426025,21.96947479248047,-1.187607526779175,5.555052172569044,21.96947536334667,-1.187607519064881,57.0,12.0,1419.0,22.692,61648636.0,61648636.0,-3.0,0.0,0.0,-1.0
5.445357799530029,21.51984405517578,5.124835014343262,5.445357592016904,21.51984367362314,5.124834920061932,28.0,13.0,1420.0,22.782,61648638.0,61648638.0,13.0,0.0,0.0,-1.0
6.438377380371094,25.40692329406738,-0.4574973881244659,6.438377500587661,25.40692400321362,-0.45749738234695,3.0,14.0,1422.0,26.214,61648641.0,61648641.0,-1.0,0.0,0.0,-1.0
5.407831192016602,21.30897331237793,5.890721321105957,5.407831095491939,21.30897377741015,5.890721466533372,23.0,15.0,1424.0,22.76,61648643.0,61648643.0,15.0,0.0,0.0,-1.0
3.038918733596802,11.85298252105713,-3.278719663619995,3.03891880861986,11.8529824872781,-3.278719663358733,6.0,0.0,1438.0,12.668,61648664.0,61648664.0,-15.0,0.0,0.0,-1.0
6.700177192687988,26.09546661376953,0.4702725410461426,6.700177074676557,26.09546678836137,0.4702725438590415,4.0,1.0,1440.0,26.946,61648666.0,61648666.0,1.0,1.0,-1.0,606.0
3.403829574584961,13.23785591125488,-3.155613422393799,3.403829678780329,13.23785600649093,-3.155613390335738,4.0,2.0,1442.0,14.028,61648668.0,61648668.0,-13.0,0.0,0.0,-1.0
5.531062126159668,21.49533271789551,1.163218975067139,5.531062035803887,21.49533322372896,1.16321896345567,15.0,3.0,1443.0,22.226,61648671.0,61648671.0,3.0,0.0,0.0,-1.0
3.849640130996704,14.93922328948975,-2.998754262924194,3.84964015794738,14.9392235432168,-2.998754171337779,5.0,4.0,1445.0,15.716,61648673.0,61648673.0,-11.0,0.0,0.0,-1.0
5.359793186187744,20.76963806152344,1.87663745880127,5.359792949225286,20.76963830720274,1.876637452842576,14.0,5.0,1447.0,21.532,61648675.0,61648675.0,5.0,0.0,0.0,-1.0
4.421142578125,17.11993980407715,-2.800489902496338,4.421142529673082,17.11994041025779,-2.800489793150213,10.0,6.0,1448.0,17.902,61648677.0,61648677.0,-9.0,0.0,0.0,-1.0
5.651201725006104,21.85157585144043,2.771308898925781,5.651201753397247,21.85157582177584,2.771308869033054,21.0,7.0,1450.0,22.74,61648680.0,61648680.0,7.0,0.0,0.0,-1.0
4.639045238494873,17.91206169128418,-2.271888256072998,4.639045343447087,17.91206146301595,-2.271888299758759,4.0,8.0,1452.0,18.642,61648682.0,61648682.0,-7.0,0.0,0.0,-1.0
5.603209495544434,21.61929893493652,3.537296056747437,5.603209657699332,21.61929974968222,3.537296123489701,28.0,9.0,1453.0,22.612,61648684.0,61648684.0,9.0,0.0,0.0,-1.0
5.616532325744629,21.63959693908691,-1.955949187278748,5.616532200563699,21.63959779779204,-1.955949178742945,8.0,10.0,1455.0,22.442,61648687.0,61648687.0,-5.0,0.0,0.0,-1.0
5.664326190948486,21.79245376586914,4.376776695251465,5.664326195912848,21.79245461507186,4.376776735947185,55.0,11.0,1457.0,22.938,61648689.0,61648689.0,11.0,0.0,0.0,-1.0
5.714519500732422,21.96981430053711,-1.189700961112976,5.714519266686595,21.96981349904528,-1.189700957314599,55.0,12.0,1458.0,22.732,61648691.0,61648691.0,-3.0,0.0,0.0,-1.0
5.60626745223999,21.52279090881348,5.134732723236084,5.606267311575073,21.52279169272142,5.134732766453062,24.0,13.0,1460.0,22.826,61648694.0,61648694.0,13.0,0.0,0.0,-1.0
6.604993343353271,25.32072257995605,-0.4567643702030182,6.60499346654701,25.3207229676972,-0.4567643812765841,26.0,14.0,1462.0,26.172,61648696.0,61648696.0,-1.0,0.0,0.0,-1.0
5.562509059906006,21.30905532836914,5.901074409484863,5.562509068644736,21.3090547845956,5.901074228337473,23.0,15.0,1463.0,22.8,61648698.0,61648698.0,15.0,0.0,0.0,-1.0
5.42104959487915,21.72648811340332,0.3908641040325165,5.421049643578152,21.72648756751624,0.3908640945694015,5.0,1.0,1401.0,22.396,61648611.0,61648611.0,1.0,0.0,0.0,-1.0
5.5274977684021,21.98964691162109,2.78398323059082,5.527497611134534,21.98964627390404,2.783983280747189,4.0,7.0,1411.0,22.844,61648624.0,61648624.0,7.0,-1.0,-1.0,579.0
5.577264785766602,21.72201156616211,0.3914574682712555,5.577264595301536,21.72201143260393,0.3914574763882692,5.0,1.0,1440.0,22.43,61648666.0,61648666.0,1.0,-1.0,1.0,589.0
3.120607852935791,11.82774257659912,-3.277684450149536,3.120607845745896,11.82774229221776,-3.277684387178323,7.0,0.0,1478.0,12.664,61648719.0,61648719.0,-15.0,0.0,0.0,-1.0
6.845925331115723,25.91078758239746,0.4677942991256714,6.845925269305918,25.91078716862843,0.4677943021449473,17.0,1.0,1480.0,26.804,61648721.0,61648721.0,1.0,1.0,1.0,639.0
3.49086856842041,13.20307636260986,-3.152914047241211,3.490868599820799,13.20307637893959,-3.152913977683612,3.0,2.0,1481.0,14.016,61648724.0,61648724.0,-13.0,0.0,0.0,-1.0
5.689170837402344,21.48708724975586,1.164893746376038,5.689171001819902,21.48708728392486,1.164893714055444,15.0,3.0,1483.0,22.258,61648726.0,61648726.0,3.0,0.0,0.0,-1.0
3.951828241348267,14.90439319610596,-2.997227668762207,3.951828308212909,14.90439341739568,-2.997227699374766,5.0,4.0,1485.0,15.708,61648728.0,61648728.0,-11.0,0.0,0.0,-1.0
5.763166904449463,21.7205867767334,1.96605920791626,5.763166844508033,21.72058661656954,1.966059244901673,32.0,5.0,1486.0,22.558,61648730.0,61648730.0,5.0,0.0,0.0,-1.0
4.538524627685547,17.08102226257324,-2.799238204956055,4.538524478873821,17.08102152673825,-2.799238317429892,10.0,6.0,1488.0,17.894,61648733.0,61648733.0,-9.0,0.0,0.0,-1.0
5.760228633880615,21.64853096008301,2.750591039657593,5.760228828397204,21.64853141789363,2.750591080654178,24.0,7.0,1490.0,22.57,61648735.0,61648735.0,7.0,0.0,0.0,-1.0
4.769032955169678,17.91076278686523,-2.275788068771362,4.769032742543368,17.91076188047611,-2.275788118747724,4.0,8.0,1491.0,18.674,61648737.0,61648737.0,-7.0,0.0,0.0,-1.0
5.762654781341553,21.61210250854492,3.542614936828613,5.762654941327138,21.61210317694206,3.542614895301068,28.0,9.0,1493.0,22.646,61648740.0,61648740.0,9.0,0.0,0.0,-1.0
5.775511264801025,21.6451416015625,-1.95995831489563,5.77551103228464,21.64514217116669,-1.959958342909337,8.0,10.0,1494.0,22.488,61648742.0,61648742.0,-5.0,0.0,0.0,-1.0
5.821146011352539,21.7856388092041,4.383264064788818,5.821146024515834,21.78563833234888,4.383264241789988,35.0,11.0,1496.0,22.972,61648744.0,61648744.0,11.0,0.0,0.0,-1.0
5.878598213195801,21.96990013122559,-1.191899061203003,5.878598354540753,21.96990063698374,-1.191899067476803,49.0,12.0,1498.0,22.774,61648747.0,61648747.0,-3.0,0.0,0.0,-1.0
5.760702133178711,21.51425170898438,5.141931056976318,5.760701981394049,21.51425156062962,5.141931200192066,21.0,13.0,1499.0,22.858,61648749.0,61648749.0,13.0,0.0,0.0,-1.0
5.885892391204834,21.95112228393555,-0.3966931998729706,5.885892175714031,21.9511231558268,-0.3966931983194542,40.0,14.0,1501.0,22.73,61648751.0,61648751.0,-1.0,0.0,0.0,-1.0
5.726166725158691,21.32567596435547,5.916603565216064,5.726166881778276,21.32567507470235,5.916603371043624,30.0,15.0,1503.0,22.86,61648754.0,61648754.0,15.0,0.0,0.0,-1.0
3.203104257583618,11.80566787719727,-3.277684450149536,3.203104346413137,11.80566828282231,-3.277684387178323,7.0,0.0,1518.0,12.664,61648774.0,61648774.0,-15.0,0.0,0.0,-1.0
